amount,release_year,rental_rate,length,replacement_cost,NC_17,PG,PG_13,R_rated,extra_fees,trailers,deleted_scenes,behind_scenes,commentaries
3.99,2008,0.99,117,19.99,0,1,0,0,1,1,0,0,1
4.99,2010,4.99,121,27.99,0,1,0,0,0,1,0,0,0
5.99,2004,4.99,102,21.99,0,0,1,0,1,0,0,1,1
4.99,2004,4.99,127,26.99,0,0,1,0,0,0,0,1,0
8.99,2009,2.99,126,20.99,1,0,0,0,1,0,0,0,1
5.99,2007,0.99,52,15.99,0,0,0,0,1,1,0,0,0
4.99,2005,2.99,68,22.99,1,0,0,0,1,1,0,1,0
4.99,2007,2.99,89,25.99,1,0,0,0,1,1,0,0,1
2.99,2005,2.99,137,25.99,0,1,0,0,0,1,1,0,1
4.99,2007,4.99,91,16.99,0,0,1,0,0,0,1,1,0
4.99,2009,2.99,181,9.99,0,1,0,0,1,0,0,0,1
4.99,2005,4.99,110,11.99,0,0,0,0,0,0,0,1,1
0.99,2010,0.99,144,25.99,0,0,0,0,0,0,0,1,1
6.99,2005,4.99,181,29.99,0,0,0,0,1,0,1,1,0
2.99,2007,2.99,115,13.99,0,0,0,1,0,1,1,0,0
6.99,2007,0.99,63,26.99,0,0,0,1,1,0,0,0,1
6.99,2006,2.99,142,21.99,0,0,0,1,1,0,0,0,1
0.99,2004,0.99,78,12.99,0,1,0,0,0,1,1,1,0
5.99,2004,4.99,75,12.99,0,1,0,0,1,0,1,1,1
0.99,2006,0.99,78,28.99,0,0,1,0,0,0,0,1,1
3.99,2010,0.99,163,29.99,0,0,0,1,1,1,0,1,0
4.99,2010,4.99,124,19.99,0,0,1,0,0,0,0,1,1
7.99,2004,2.99,122,27.99,0,0,1,0,1,1,1,1,1
5.99,2007,4.99,160,12.99,1,0,0,0,1,1,0,1,0
6.99,2006,4.99,103,11.99,1,0,0,0,1,0,1,0,0
4.99,2009,4.99,98,15.99,0,0,1,0,0,1,1,0,1
0.99,2009,0.99,172,14.99,0,0,0,1,0,1,0,1,0
0.99,2004,0.99,176,17.99,1,0,0,0,0,1,0,0,1
4.99,2007,0.99,61,26.99,1,0,0,0,1,1,1,1,1
0.99,2005,0.99,156,14.99,0,0,1,0,0,1,1,0,0
4.99,2005,2.99,84,23.99,0,0,0,1,1,1,0,1,1
8.99,2007,4.99,75,19.99,1,0,0,0,1,1,1,0,1
0.99,2010,0.99,70,16.99,1,0,0,0,0,0,1,1,0
4.99,2007,2.99,167,27.99,0,0,0,1,1,0,0,1,0
6.99,2004,2.99,70,10.99,0,0,0,1,1,0,1,1,0
5.99,2004,4.99,141,9.99,0,0,0,1,1,1,0,0,0
5.99,2009,2.99,84,29.99,0,0,0,1,1,1,1,0,1
4.99,2009,4.99,98,15.99,0,0,1,0,0,1,1,0,1
2.99,2009,2.99,178,10.99,0,0,1,0,0,1,0,1,0
4.99,2005,4.99,61,18.99,0,0,1,0,0,1,0,1,0
9.99,2010,4.99,126,11.99,1,0,0,0,1,1,0,0,1
6.99,2009,4.99,178,26.99,0,0,1,0,1,1,1,1,0
3.99,2009,2.99,84,29.99,0,0,0,1,1,1,1,0,1
4.99,2007,4.99,122,16.99,0,0,0,0,0,0,0,0,1
4.99,2008,4.99,150,25.99,0,0,0,1,0,1,0,0,0
2.99,2007,0.99,162,19.99,0,0,1,0,1,1,0,1,0
6.99,2008,4.99,121,18.99,0,0,1,0,1,0,1,0,1
2.99,2007,2.99,147,18.99,0,0,0,0,0,1,1,0,1
8.99,2004,4.99,151,28.99,0,0,1,0,1,1,1,0,0
2.99,2010,2.99,73,14.99,1,0,0,0,0,1,0,0,0
0.99,2009,0.99,164,22.99,0,0,0,1,0,0,1,0,0
2.99,2005,2.99,158,16.99,1,0,0,0,0,0,0,0,1
2.99,2005,2.99,112,28.99,1,0,0,0,0,0,1,1,1
4.99,2006,4.99,143,26.99,1,0,0,0,0,0,1,0,0
2.99,2004,2.99,125,22.99,1,0,0,0,0,0,1,0,1
1.99,2007,0.99,105,21.99,0,0,0,0,1,0,1,1,0
0.99,2008,0.99,117,19.99,0,1,0,0,0,1,0,0,1
2.99,2005,0.99,54,12.99,0,0,0,1,1,1,0,0,0
6.99,2004,0.99,82,14.99,0,0,0,1,1,1,0,1,0
0.99,2007,0.99,178,14.99,0,0,1,0,0,1,0,0,0
0.99,2006,0.99,141,9.99,0,0,0,1,0,1,0,1,0
2.99,2009,0.99,108,28.99,0,0,0,1,1,0,1,1,1
2.99,2005,2.99,125,11.99,0,0,0,0,0,0,1,0,0
8.99,2006,4.99,179,27.99,0,0,0,0,1,1,0,0,1
0.99,2008,0.99,102,12.99,0,0,0,1,0,1,0,0,1
0.99,2005,0.99,156,14.99,0,0,1,0,0,1,1,0,0
2.99,2009,2.99,73,29.99,1,0,0,0,0,1,0,0,0
4.99,2010,2.99,90,25.99,1,0,0,0,1,1,0,1,1
4.99,2007,4.99,111,19.99,0,1,0,0,0,0,0,0,1
4.99,2008,4.99,85,22.99,0,0,0,0,0,1,1,1,0
2.99,2006,2.99,120,10.99,0,0,1,0,0,0,1,0,1
6.99,2006,4.99,77,9.99,1,0,0,0,1,0,1,1,0
2.99,2009,2.99,101,9.99,0,1,0,0,0,0,0,1,0
2.99,2004,2.99,137,22.99,0,0,0,1,0,1,0,1,1
4.99,2004,4.99,49,22.99,1,0,0,0,0,1,1,1,1
7.99,2004,4.99,93,9.99,1,0,0,0,1,0,1,1,1
7.99,2008,4.99,163,22.99,0,1,0,0,1,0,1,1,1
0.99,2005,0.99,84,10.99,0,0,0,1,0,0,0,1,0
3.99,2010,0.99,126,14.99,0,0,0,1,1,1,1,0,0
4.99,2010,4.99,112,14.99,0,0,0,0,0,0,1,0,1
2.99,2007,2.99,150,22.99,0,0,1,0,0,1,0,0,1
0.99,2010,0.99,58,17.99,0,0,0,0,0,1,0,1,1
0.99,2009,0.99,64,19.99,0,0,1,0,0,1,0,1,0
3.99,2005,0.99,143,16.99,0,0,1,0,1,1,0,1,1
1.99,2007,0.99,160,15.99,1,0,0,0,1,1,0,1,0
9.99,2007,4.99,57,27.99,0,1,0,0,1,1,1,1,0
4.99,2009,4.99,98,15.99,0,0,1,0,0,1,1,0,1
3.99,2007,0.99,122,24.99,0,1,0,0,1,1,1,1,1
2.99,2009,2.99,185,27.99,0,0,1,0,0,0,0,1,0
0.99,2006,0.99,67,23.99,0,0,0,1,0,1,1,1,0
2.99,2004,2.99,153,20.99,0,0,0,0,0,1,0,1,1
6.99,2007,0.99,161,20.99,0,0,0,1,1,1,1,0,1
0.99,2007,0.99,55,20.99,0,1,0,0,0,1,1,1,1
4.99,2010,4.99,77,23.99,1,0,0,0,0,1,0,0,0
3.99,2007,2.99,89,12.99,0,0,0,0,1,1,0,1,0
2.99,2009,2.99,131,28.99,1,0,0,0,0,0,1,1,1
4.99,2006,4.99,183,14.99,0,0,1,0,0,0,1,0,1
4.99,2006,4.99,112,12.99,1,0,0,0,0,0,1,1,0
4.99,2006,4.99,167,25.99,0,0,0,1,0,1,0,1,1
0.99,2004,0.99,119,17.99,1,0,0,0,0,0,0,1,0
8.99,2007,4.99,118,11.99,0,0,0,0,1,1,1,1,0
4.99,2006,4.99,138,26.99,0,0,1,0,0,0,1,0,0
2.99,2004,2.99,121,19.99,0,0,1,0,0,1,1,1,1
7.99,2005,2.99,125,11.99,0,0,0,0,1,0,1,0,0
8.99,2007,4.99,57,27.99,0,1,0,0,1,1,1,1,0
0.99,2005,0.99,128,12.99,0,1,0,0,0,1,1,0,1
8.99,2006,4.99,126,24.99,0,0,1,0,1,0,0,1,0
3.99,2008,2.99,118,22.99,0,0,0,1,1,0,1,0,1
4.99,2007,4.99,129,13.99,0,0,1,0,0,1,0,0,1
3.99,2006,0.99,111,13.99,1,0,0,0,1,0,0,1,0
0.99,2004,0.99,61,12.99,0,1,0,0,0,1,1,1,1
2.99,2006,2.99,84,16.99,0,1,0,0,0,0,0,0,1
8.99,2009,4.99,153,9.99,1,0,0,0,1,0,1,0,0
0.99,2004,0.99,64,23.99,0,0,1,0,0,0,1,0,1
0.99,2009,0.99,87,21.99,0,0,1,0,0,0,0,1,1
3.99,2010,2.99,185,27.99,0,0,0,1,1,0,1,0,0
5.99,2009,2.99,100,19.99,0,0,0,1,1,1,0,0,1
5.99,2007,2.99,74,15.99,0,0,0,0,1,1,0,0,0
6.99,2004,2.99,172,13.99,1,0,0,0,1,1,1,1,1
9.99,2006,4.99,179,27.99,0,0,0,0,1,1,0,0,1
0.99,2006,0.99,111,13.99,1,0,0,0,0,0,0,1,0
2.99,2008,0.99,114,25.99,0,1,0,0,1,0,1,1,0
7.99,2005,4.99,64,27.99,0,0,0,1,1,1,0,1,0
5.99,2006,4.99,77,9.99,1,0,0,0,1,0,1,1,0
4.99,2010,4.99,167,24.99,0,0,1,0,0,0,1,0,0
1.99,2009,0.99,164,22.99,0,0,0,1,1,0,1,0,0
4.99,2006,4.99,182,20.99,0,1,0,0,0,0,0,1,1
3.99,2005,0.99,157,21.99,1,0,0,0,1,1,0,1,0
2.99,2005,2.99,108,27.99,0,0,1,0,0,1,0,0,0
4.99,2008,4.99,122,26.99,1,0,0,0,0,0,1,1,1
2.99,2009,2.99,56,29.99,0,0,0,1,0,0,0,1,0
4.99,2009,4.99,98,15.99,0,0,1,0,0,1,1,0,1
0.99,2007,0.99,55,13.99,1,0,0,0,0,0,0,1,0
2.99,2009,0.99,137,18.99,0,0,0,1,1,1,0,0,1
0.99,2006,0.99,141,17.99,0,1,0,0,0,1,1,1,0
4.99,2005,0.99,93,29.99,0,0,0,0,1,1,1,1,1
2.99,2009,2.99,147,24.99,0,0,1,0,0,1,1,1,0
2.99,2004,2.99,102,26.99,0,0,1,0,0,0,0,0,1
4.99,2008,4.99,98,15.99,0,1,0,0,0,0,0,1,0
0.99,2004,0.99,141,27.99,0,0,1,0,0,0,1,0,0
0.99,2005,0.99,83,18.99,1,0,0,0,0,1,0,0,1
4.99,2010,4.99,71,13.99,0,1,0,0,0,0,1,0,1
5.99,2008,4.99,80,26.99,0,0,0,0,1,0,1,1,0
5.99,2008,0.99,136,12.99,0,0,1,0,1,0,1,1,0
4.99,2007,4.99,136,25.99,1,0,0,0,0,0,0,1,0
0.99,2008,0.99,114,20.99,1,0,0,0,0,0,1,0,0
0.99,2005,0.99,156,10.99,0,0,0,1,0,1,0,0,1
4.99,2010,0.99,85,11.99,0,1,0,0,1,0,1,1,1
6.99,2004,0.99,86,19.99,0,0,0,0,1,1,1,0,0
2.99,2006,0.99,168,10.99,0,0,1,0,1,1,0,0,0
2.99,2006,2.99,109,13.99,0,0,0,1,0,0,1,1,1
5.99,2010,0.99,92,9.99,0,0,0,1,1,1,1,0,0
2.99,2007,2.99,149,19.99,0,0,0,0,0,0,0,1,1
3.99,2007,0.99,79,20.99,0,0,1,0,1,1,0,0,0
6.99,2005,2.99,68,22.99,1,0,0,0,1,1,0,1,0
5.99,2006,4.99,158,24.99,0,1,0,0,1,1,0,0,1
5.99,2006,4.99,88,17.99,0,0,0,1,1,0,1,0,1
2.99,2006,2.99,110,15.99,0,0,0,1,0,1,0,0,1
0.99,2007,0.99,49,23.99,0,0,0,0,0,1,0,1,1
0.99,2008,0.99,92,19.99,1,0,0,0,0,0,0,1,1
3.99,2010,0.99,85,11.99,0,1,0,0,1,0,1,1,1
2.99,2005,0.99,54,12.99,0,0,0,1,1,1,0,0,0
4.99,2005,4.99,135,28.99,0,0,1,0,0,0,1,1,0
3.99,2010,0.99,149,29.99,0,0,1,0,1,0,0,0,1
4.99,2006,0.99,175,16.99,0,1,0,0,1,1,1,1,1
0.99,2008,0.99,178,27.99,0,0,1,0,0,0,1,1,0
2.99,2010,2.99,107,26.99,1,0,0,0,0,1,1,0,1
0.99,2009,0.99,83,20.99,0,1,0,0,0,0,1,1,0
8.99,2010,4.99,83,14.99,0,0,1,0,1,1,0,1,0
4.99,2010,4.99,106,26.99,0,1,0,0,0,1,0,0,0
2.99,2007,0.99,74,20.99,0,1,0,0,1,1,1,0,1
0.99,2007,0.99,68,13.99,0,0,0,1,0,1,0,0,1
8.99,2009,4.99,110,25.99,0,0,1,0,1,1,0,0,0
0.99,2010,0.99,144,25.99,0,0,0,0,0,0,0,1,1
2.99,2009,2.99,178,10.99,0,0,1,0,0,1,0,1,0
4.99,2009,4.99,102,13.99,0,1,0,0,0,1,0,0,1
5.99,2007,2.99,150,22.99,0,0,1,0,1,1,0,0,1
4.99,2006,4.99,182,20.99,0,1,0,0,0,0,0,1,1
5.99,2005,0.99,47,19.99,0,0,0,0,1,1,1,0,1
2.99,2005,2.99,80,10.99,0,0,1,0,0,1,1,0,0
4.99,2006,4.99,167,18.99,1,0,0,0,0,0,1,0,0
0.99,2005,0.99,87,23.99,0,0,0,0,0,1,0,1,1
4.99,2010,0.99,85,11.99,0,1,0,0,1,0,1,1,1
2.99,2009,2.99,73,29.99,1,0,0,0,0,1,0,0,0
4.99,2009,4.99,98,15.99,0,0,1,0,0,1,1,0,1
6.99,2009,0.99,51,20.99,0,0,0,0,1,0,0,0,1
7.99,2010,4.99,167,24.99,0,0,1,0,1,0,1,0,0
7.99,2007,2.99,89,12.99,0,0,0,0,1,1,0,1,0
2.99,2009,2.99,179,16.99,0,0,0,1,0,0,1,1,1
0.99,2007,0.99,126,16.99,0,0,0,0,0,0,0,1,1
0.99,2004,0.99,100,27.99,0,0,0,0,0,0,0,1,0
2.99,2010,0.99,78,26.99,1,0,0,0,1,1,1,0,0
1.99,2008,0.99,123,26.99,1,0,0,0,1,0,0,1,0
0.99,2009,0.99,62,21.99,1,0,0,0,0,0,1,0,1
2.99,2009,0.99,157,27.99,0,0,1,0,1,0,0,0,1
4.99,2008,4.99,100,10.99,1,0,0,0,0,0,0,1,1
3.99,2008,2.99,136,17.99,0,0,0,1,1,0,0,1,0
4.99,2004,4.99,131,16.99,0,1,0,0,0,1,0,0,1
4.99,2006,4.99,133,27.99,0,1,0,0,0,0,1,0,1
7.99,2010,2.99,152,24.99,0,0,0,1,1,0,1,1,1
3.99,2009,2.99,65,27.99,0,0,0,0,1,0,0,1,0
2.99,2008,2.99,129,15.99,0,0,0,0,0,1,0,0,1
4.99,2006,4.99,109,10.99,1,0,0,0,0,0,0,0,1
4.99,2006,2.99,80,24.99,0,1,0,0,1,0,1,0,0
4.99,2006,0.99,51,18.99,0,0,1,0,1,0,1,0,0
2.99,2004,2.99,102,26.99,0,0,1,0,0,0,0,0,1
0.99,2010,0.99,78,26.99,1,0,0,0,0,1,1,0,0
2.99,2005,0.99,143,16.99,0,0,1,0,1,1,0,1,1
4.99,2009,4.99,60,19.99,1,0,0,0,0,0,0,0,1
2.99,2007,0.99,166,16.99,0,1,0,0,1,1,0,1,1
9.99,2006,4.99,173,14.99,0,0,0,1,1,0,0,1,0
5.99,2009,2.99,113,13.99,1,0,0,0,1,1,1,1,1
4.99,2006,2.99,169,21.99,0,0,1,0,1,1,0,0,1
0.99,2007,0.99,176,26.99,0,0,0,0,0,0,0,0,1
5.99,2005,4.99,74,22.99,0,0,0,1,1,0,1,0,1
4.99,2006,4.99,154,14.99,0,0,0,1,0,1,0,0,1
9.99,2006,4.99,88,17.99,0,0,0,1,1,0,1,0,1
0.99,2009,0.99,136,22.99,0,1,0,0,0,0,1,0,1
4.99,2004,2.99,131,28.99,0,0,0,1,1,0,1,0,0
4.99,2006,4.99,112,19.99,0,0,0,1,0,1,0,1,0
3.99,2007,0.99,179,14.99,1,0,0,0,1,1,0,1,0
0.99,2006,0.99,99,11.99,0,1,0,0,0,1,0,0,1
3.99,2006,0.99,123,12.99,0,0,1,0,1,1,0,0,1
2.99,2007,2.99,106,10.99,0,1,0,0,0,1,1,0,0
2.99,2010,2.99,162,19.99,0,0,1,0,0,1,1,0,0
4.99,2009,4.99,104,20.99,1,0,0,0,0,1,0,1,0
9.99,2008,4.99,91,11.99,0,1,0,0,1,0,0,1,0
0.99,2005,0.99,151,12.99,0,0,1,0,0,0,0,1,1
8.99,2008,2.99,70,22.99,0,0,0,1,1,0,1,1,1
2.99,2004,2.99,159,22.99,0,0,0,0,0,0,0,1,0
3.99,2008,0.99,46,28.99,0,0,1,0,1,0,1,1,1
0.99,2007,0.99,60,27.99,0,1,0,0,0,0,0,1,0
5.99,2009,2.99,137,14.99,0,1,0,0,1,0,0,0,1
0.99,2010,0.99,69,29.99,0,1,0,0,0,1,0,1,0
2.99,2005,2.99,76,19.99,1,0,0,0,0,0,0,1,1
2.99,2010,2.99,166,10.99,0,0,1,0,0,0,0,0,1
5.99,2006,2.99,110,15.99,0,0,0,1,1,1,0,0,1
0.99,2009,0.99,137,18.99,0,0,0,1,0,1,0,0,1
6.99,2007,4.99,114,20.99,0,1,0,0,1,1,0,1,1
2.99,2009,0.99,142,17.99,0,1,0,0,1,1,1,0,1
6.99,2010,4.99,175,11.99,1,0,0,0,1,1,0,1,1
2.99,2008,2.99,70,22.99,0,0,0,1,0,0,1,1,1
5.99,2007,0.99,122,24.99,0,1,0,0,1,1,1,1,1
2.99,2006,2.99,74,22.99,1,0,0,0,0,1,0,0,1
2.99,2005,2.99,122,16.99,0,0,0,0,0,0,1,1,0
2.99,2006,2.99,182,20.99,0,0,0,0,0,0,0,1,1
2.99,2008,2.99,81,12.99,0,0,0,0,0,0,1,0,1
6.99,2007,4.99,114,20.99,0,1,0,0,1,1,0,1,1
0.99,2007,0.99,107,14.99,0,1,0,0,0,0,0,0,1
0.99,2004,0.99,67,23.99,0,0,0,1,0,1,0,1,0
4.99,2006,4.99,112,12.99,1,0,0,0,0,0,1,1,0
5.99,2005,0.99,47,19.99,0,0,0,0,1,1,1,0,1
2.99,2009,2.99,122,29.99,0,0,0,0,0,1,1,0,1
3.99,2007,0.99,88,20.99,0,0,0,1,1,0,0,1,0
2.99,2004,0.99,139,25.99,0,0,0,1,1,0,1,1,0
10.99,2004,4.99,93,9.99,1,0,0,0,1,0,1,1,1
8.99,2009,4.99,120,22.99,1,0,0,0,1,1,0,1,1
2.99,2004,2.99,153,20.99,0,0,0,0,0,1,0,1,1
3.99,2009,0.99,149,12.99,0,0,0,1,1,0,1,0,0
3.99,2008,0.99,63,11.99,0,0,0,1,1,1,0,0,0
3.99,2004,2.99,93,24.99,1,0,0,0,1,1,0,1,1
3.99,2006,0.99,145,25.99,0,0,0,1,1,0,1,1,1
0.99,2010,0.99,171,27.99,0,1,0,0,0,0,1,0,0
8.99,2005,4.99,74,11.99,0,1,0,0,1,1,0,0,1
5.99,2004,4.99,150,28.99,0,0,0,0,1,0,1,0,1
5.99,2009,2.99,65,27.99,0,0,0,0,1,0,0,1,0
1.99,2004,0.99,104,22.99,0,1,0,0,1,1,0,1,1
2.99,2007,2.99,101,28.99,0,0,0,1,0,1,1,0,0
0.99,2006,0.99,86,9.99,0,0,1,0,0,1,0,0,0
2.99,2005,2.99,80,10.99,0,0,1,0,0,1,1,0,0
5.99,2010,4.99,148,20.99,0,1,0,0,1,0,0,0,1
9.99,2008,4.99,164,26.99,0,0,1,0,1,0,0,1,0
2.99,2009,0.99,137,18.99,0,0,0,1,1,1,0,0,1
2.99,2009,2.99,71,29.99,0,0,0,1,0,0,1,1,0
6.99,2004,4.99,50,18.99,1,0,0,0,1,1,0,1,1
4.99,2008,4.99,91,11.99,0,1,0,0,0,0,0,1,0
0.99,2004,0.99,67,23.99,0,0,0,1,0,1,0,1,0
2.99,2009,2.99,131,28.99,1,0,0,0,0,0,1,1,1
4.99,2005,4.99,128,21.99,0,0,1,0,0,1,0,1,1
0.99,2007,0.99,179,14.99,1,0,0,0,0,1,0,1,0
4.99,2004,4.99,58,10.99,0,1,0,0,0,1,0,1,1
2.99,2006,2.99,130,28.99,0,0,0,0,0,0,1,0,0
0.99,2008,0.99,169,12.99,0,0,0,1,0,0,0,1,0
2.99,2009,2.99,56,29.99,0,0,0,1,0,0,0,1,0
2.99,2005,0.99,132,21.99,0,1,0,0,1,1,0,1,1
7.99,2006,4.99,112,19.99,0,0,0,1,1,1,0,1,0
4.99,2004,2.99,179,10.99,0,0,0,0,1,0,0,1,0
0.99,2005,0.99,48,14.99,1,0,0,0,0,1,0,1,1
4.99,2009,4.99,111,28.99,0,0,0,1,0,0,1,0,0
7.99,2004,2.99,67,20.99,0,1,0,0,1,0,0,1,1
4.99,2010,4.99,80,28.99,0,0,1,0,0,1,0,0,0
1.99,2004,0.99,141,27.99,0,0,1,0,1,0,1,0,0
6.99,2010,2.99,73,29.99,0,0,0,1,1,1,1,1,1
5.99,2010,4.99,183,13.99,1,0,0,0,1,0,0,1,1
5.99,2008,2.99,179,20.99,1,0,0,0,1,1,1,1,0
4.99,2004,4.99,182,11.99,0,1,0,0,0,0,0,1,0
6.99,2006,2.99,131,23.99,1,0,0,0,1,1,0,0,0
0.99,2007,0.99,162,19.99,0,0,1,0,0,1,0,1,0
4.99,2009,4.99,163,16.99,0,0,1,0,0,1,0,0,0
2.99,2007,2.99,85,12.99,0,1,0,0,0,1,1,0,0
4.99,2008,0.99,99,10.99,0,0,0,0,1,1,0,0,0
2.99,2010,2.99,119,17.99,0,0,0,0,0,0,0,0,1
0.99,2007,0.99,129,18.99,1,0,0,0,0,1,1,0,0
8.99,2005,4.99,139,26.99,1,0,0,0,1,0,0,0,1
3.99,2005,2.99,147,29.99,1,0,0,0,1,0,1,1,1
2.99,2007,2.99,150,22.99,0,0,1,0,0,1,0,0,1
1.99,2008,0.99,111,23.99,0,0,0,1,1,1,1,0,0
0.99,2008,0.99,153,20.99,0,0,0,1,0,1,0,1,0
4.99,2006,0.99,82,13.99,0,1,0,0,1,1,1,0,0
0.99,2004,0.99,134,20.99,0,0,0,1,0,1,1,1,1
5.99,2010,4.99,158,12.99,0,0,0,1,1,0,0,1,0
9.99,2007,4.99,109,14.99,0,0,1,0,1,1,1,0,0
4.99,2006,4.99,180,13.99,1,0,0,0,0,0,0,0,1
5.99,2007,4.99,154,16.99,0,0,0,1,1,0,1,1,0
4.99,2005,4.99,139,26.99,1,0,0,0,0,0,0,0,1
4.99,2008,4.99,154,21.99,0,0,0,1,0,1,1,1,1
6.99,2008,0.99,93,29.99,0,0,0,0,1,1,0,1,1
4.99,2008,2.99,85,17.99,1,0,0,0,1,0,1,1,1
1.99,2010,0.99,85,29.99,1,0,0,0,1,1,1,0,1
3.99,2009,0.99,111,17.99,0,0,0,1,1,1,1,1,0
2.99,2009,2.99,106,23.99,1,0,0,0,0,1,1,0,1
0.99,2004,0.99,98,17.99,0,1,0,0,0,0,0,1,0
2.99,2008,2.99,50,18.99,0,0,0,0,0,1,1,1,0
4.99,2005,4.99,69,28.99,0,0,0,1,0,1,0,0,1
4.99,2008,4.99,120,18.99,0,0,0,1,0,1,0,1,0
4.99,2006,4.99,133,27.99,0,1,0,0,0,0,1,0,1
10.99,2004,4.99,129,17.99,0,0,0,1,1,0,0,1,1
0.99,2006,0.99,113,14.99,0,0,0,1,0,0,1,0,0
2.99,2005,2.99,126,16.99,0,0,0,1,0,1,0,1,0
2.99,2009,2.99,179,16.99,0,0,0,1,0,0,1,1,1
4.99,2006,0.99,64,11.99,0,0,0,0,1,1,1,0,1
0.99,2010,0.99,144,25.99,0,0,0,0,0,0,0,1,1
1.99,2006,0.99,112,9.99,0,0,1,0,1,1,0,0,0
4.99,2009,4.99,102,13.99,0,1,0,0,0,1,0,0,1
0.99,2008,0.99,118,15.99,0,1,0,0,0,1,0,1,0
4.99,2004,4.99,143,15.99,1,0,0,0,0,0,1,0,1
2.99,2006,2.99,48,19.99,0,1,0,0,0,0,0,0,1
2.99,2010,2.99,106,13.99,1,0,0,0,0,0,1,0,0
0.99,2007,0.99,107,14.99,0,1,0,0,0,0,0,0,1
2.99,2005,0.99,52,11.99,1,0,0,0,1,0,1,0,1
4.99,2006,4.99,161,22.99,0,0,0,1,0,0,0,0,1
4.99,2009,4.99,109,24.99,0,0,0,0,0,1,0,0,1
8.99,2006,2.99,130,28.99,0,0,0,0,1,0,1,0,0
5.99,2004,0.99,54,14.99,0,0,1,0,1,1,0,0,1
8.99,2005,2.99,53,27.99,0,0,0,1,1,0,1,0,1
2.99,2005,2.99,177,29.99,0,0,0,1,0,0,0,1,0
3.99,2006,2.99,48,19.99,0,1,0,0,1,0,0,0,1
5.99,2010,4.99,175,28.99,0,0,0,0,1,1,0,0,1
4.99,2008,0.99,164,27.99,0,0,0,1,1,1,1,0,0
3.99,2004,2.99,124,16.99,0,0,0,1,1,0,0,1,0
0.99,2007,0.99,53,16.99,0,0,0,0,0,1,1,1,0
4.99,2010,4.99,79,24.99,0,0,0,1,0,1,1,0,1
3.99,2006,2.99,60,26.99,0,0,1,0,1,0,0,1,1
4.99,2004,4.99,175,21.99,1,0,0,0,0,1,1,0,0
0.99,2010,0.99,89,23.99,0,0,1,0,0,0,1,1,1
2.99,2005,2.99,97,10.99,0,0,1,0,0,1,0,1,1
4.99,2008,2.99,57,12.99,0,0,0,0,1,0,0,1,0
6.99,2004,4.99,110,18.99,0,0,1,0,1,1,0,0,0
2.99,2005,2.99,122,16.99,0,0,0,0,0,0,1,1,0
0.99,2009,0.99,46,25.99,0,0,1,0,0,1,0,0,1
4.99,2008,4.99,145,17.99,0,0,1,0,0,1,0,1,1
2.99,2004,2.99,102,26.99,0,0,1,0,0,0,0,0,1
4.99,2009,2.99,65,27.99,0,0,0,0,1,0,0,1,0
0.99,2008,0.99,84,29.99,0,0,0,1,0,1,1,0,1
2.99,2004,0.99,117,29.99,0,1,0,0,1,1,1,0,0
4.99,2004,2.99,121,19.99,0,0,1,0,1,1,1,1,1
2.99,2004,2.99,94,27.99,0,0,0,1,0,1,0,1,0
4.99,2009,4.99,102,13.99,0,1,0,0,0,1,0,0,1
0.99,2009,0.99,108,28.99,0,0,0,1,0,0,1,1,1
6.99,2004,4.99,148,12.99,0,0,0,0,1,1,0,1,1
4.99,2005,4.99,70,27.99,0,0,0,0,0,1,1,0,0
4.99,2007,4.99,62,18.99,0,0,0,0,0,1,1,0,1
6.99,2004,4.99,59,17.99,0,0,0,1,1,0,0,1,1
2.99,2009,2.99,146,10.99,0,1,0,0,0,0,1,1,1
2.99,2008,2.99,120,10.99,0,0,0,1,0,1,0,0,1
2.99,2006,2.99,84,23.99,1,0,0,0,0,1,0,0,1
7.99,2004,4.99,137,23.99,1,0,0,0,1,0,1,0,1
2.99,2006,2.99,130,28.99,0,0,0,0,0,0,1,0,0
0.99,2007,0.99,55,13.99,1,0,0,0,0,0,0,1,0
4.99,2010,2.99,91,24.99,0,1,0,0,1,1,0,1,0
1.99,2006,0.99,76,21.99,0,0,1,0,1,1,0,0,1
4.99,2006,0.99,160,10.99,0,0,0,0,1,0,0,1,0
1.99,2006,0.99,86,15.99,0,0,0,0,1,0,1,0,1
2.99,2005,2.99,126,16.99,0,0,0,1,0,1,0,1,0
2.99,2007,2.99,185,25.99,0,0,1,0,0,1,0,1,1
0.99,2004,0.99,58,27.99,0,0,1,0,0,0,0,1,0
2.99,2009,2.99,115,29.99,0,1,0,0,0,0,0,1,0
5.99,2006,2.99,75,10.99,1,0,0,0,1,0,1,0,0
4.99,2007,0.99,155,24.99,0,0,0,1,1,1,0,0,0
2.99,2009,0.99,51,26.99,1,0,0,0,1,1,0,0,1
6.99,2009,2.99,117,26.99,0,0,0,0,1,0,0,1,1
1.99,2006,0.99,151,26.99,0,0,0,0,1,1,1,1,1
4.99,2010,4.99,183,13.99,1,0,0,0,0,0,0,1,1
3.99,2008,2.99,179,20.99,1,0,0,0,1,1,1,1,0
4.99,2007,4.99,122,16.99,0,0,0,0,0,0,0,0,1
2.99,2009,2.99,172,29.99,0,0,1,0,0,1,0,1,1
6.99,2009,4.99,61,17.99,0,0,0,0,1,0,0,1,0
2.99,2009,2.99,74,14.99,0,0,1,0,0,0,0,0,1
